SELECT sum("disk_ioutil") AS "sum_disk_ioutil" FROM ( SELECT mean("disk_ioutil") AS "disk_ioutil" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1584551955s AND time <= 1584552030s GROUP BY time(1s), "UUID" FILL(null) ) GROUP BY time(1s), "UUID" FILL(none)
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584551996000000000,17
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584551997000000000,19
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584551998000000000,30
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584551999000000000,61
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552000000000000,47
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552001000000000,35
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552002000000000,23
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552003000000000,33
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552004000000000,26
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552005000000000,21
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552006000000000,41
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552007000000000,26
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552008000000000,28
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552009000000000,27
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552010000000000,48
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552011000000000,40
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552012000000000,25
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552013000000000,21
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552014000000000,24
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552015000000000,22
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552016000000000,32
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552017000000000,24
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552018000000000,21
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552019000000000,15
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552020000000000,14
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552021000000000,33
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552022000000000,37
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552023000000000,38
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552024000000000,37
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552025000000000,41
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552026000000000,43
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552027000000000,43
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552028000000000,46
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584552029000000000,48
name,tags,time,sum_disk_ioutil
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551955000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551956000000000,6
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551957000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551958000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551959000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551960000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551961000000000,18
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551962000000000,32
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551963000000000,31
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551964000000000,27
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551965000000000,30
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551966000000000,33
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551967000000000,30
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551968000000000,29
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551969000000000,31
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551970000000000,28
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551971000000000,30
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551972000000000,28
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551973000000000,32
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551974000000000,33
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551975000000000,33
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551976000000000,33
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551977000000000,28
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551978000000000,29
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551979000000000,31
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551980000000000,25
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551981000000000,32
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551982000000000,36
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551983000000000,26
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551984000000000,36
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551985000000000,36
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551986000000000,40
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551987000000000,44
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551988000000000,44
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551989000000000,48
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551990000000000,46
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551991000000000,46
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551992000000000,46
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551993000000000,62
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551994000000000,64
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551995000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551996000000000,47
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551997000000000,24
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551998000000000,33
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584551999000000000,47
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552000000000000,18
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552001000000000,20
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552002000000000,31
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552003000000000,28
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552004000000000,32
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552005000000000,48
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552006000000000,32
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552007000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552008000000000,45
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552009000000000,40
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552010000000000,27
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552011000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552012000000000,46
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552013000000000,45
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552014000000000,40
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552015000000000,47
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552016000000000,44
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552017000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552018000000000,44
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552019000000000,46
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552020000000000,40
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552021000000000,35
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552022000000000,23
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552023000000000,22
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552024000000000,32
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552025000000000,16
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552026000000000,17
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552027000000000,18
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552028000000000,16
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584552029000000000,21
